long,lat
-122.91995596862093,37.03997201791421
-122.3294316118907,37.27273729598854
-122.92403186373934,37.278176110112966
-122.53559268781655,37.28144085287378
-122.658687514256,37.788391272438425
-122.22659769426359,37.79473866815719
-122.23976618579637,37.34921744158672
-122.37621549745484,37.856239389839565
-122.93083233307101,37.66174999796734
-122.15282016512232,37.84596782129586
-122.89852451810064,37.50119340412467
-122.24501087059359,37.322286609452554
-122.04199721648216,37.119413514774
-122.65572417847594,37.2847897935725
-122.14213029187458,37.02955793853739
-122.51981034524333,37.44390496492557
-122.75253606108014,37.438117597522286
-122.45168001731537,37.67483606368815
-122.85795142905435,37.46680285267405
-122.74184262615107,37.53054125500832
-122.94779483425512,37.53645141283588
-122.72521754638692,37.82905147365289
-122.36585871869569,37.26319024067532
-122.69792719013729,37.493519053140915
-122.31884011443519,37.310828793780196
-122.00691160797433,37.388813495530705
-122.83455035363055,37.8856508097676
-122.39534753951699,37.1258256819388
-122.24041802104355,37.22303263306987
-122.47818972540016,37.984003879782684
-122.45995226190182,37.88731828316376
-122.12754036243162,37.8115208074184
-122.06118884274022,37.38005364393143
-122.42753777867918,37.06913185421681
-122.68558295823583,37.108982811493156
-122.77128235515293,37.956383374055804
-122.7044243489193,37.07915541777476
-122.42074898236314,37.73574297632182
-122.27397221227841,37.49666513973769
-122.86822072965357,37.1237979169131
-122.74483988613112,37.73244900480032
-122.15437876253394,37.28521614540022
-122.50042324649321,37.87506772586735
-122.49317491314194,37.44247714714463
-122.09285678614653,37.633232264185295
-122.95198058004488,37.41992007878251
-122.3312660120377,37.54159574438371
-122.83895655456013,37.80066768296705
-122.55328363797257,37.035969756990156
-122.17870744698217,37.54067230842708
-122.11873758263111,37.92385053465684
-122.37128534104572,37.029447296856304
-122.70997251684804,37.41851846714695
-122.17842116543397,37.77194646594002
-122.63609563154404,37.473579540433505
-122.90582909275587,37.0707539696931
-122.47376739044942,37.88944687922209
-122.12888869375541,37.277678427309354
-122.07211520999579,37.100154930281235
-122.95540913671196,37.44669552370616
-122.1510226445998,37.562552123465935
-122.9957476181122,37.10969323301212
-122.6638378339021,37.120565790738326
-122.86844040969713,37.582480975455816
-122.00878174044385,37.17307265979457
-122.946836701147,37.95361865367777
-122.83472811420405,37.13337524613507
-122.77466392680061,37.25746405459092
-122.41019324511319,37.61811515454973
-122.52891742330225,37.42897513107235
-122.06949824132364,37.378898259419714
-122.42129952706661,37.477317498118275
-122.33793317762915,37.974046610633394
-122.55841263776054,37.46583260170796
-122.12500917861593,37.46963739968978
-122.92452959139871,37.72241582489834
-122.65288696947896,37.17251734711629
-122.98953877250243,37.98883891354925
-122.962251093589,37.39239481826112
-122.89665259469685,37.092204184851724
-122.19486359228317,37.92123547957116
-122.045461261384,37.747860321984845
-122.06840831979022,37.71499016889202
-122.91855239464176,37.64783470560944
-122.81562221362877,37.467652588958586
-122.55586233395964,37.64072928099419
-122.93312286558074,37.46550306035038
-122.63950792521386,37.0401550546172
-122.55714936988693,37.52640625961657
-122.67078257060254,37.08272871508917
-122.8281205032602,37.38628089242079
-122.88070080785171,37.923491062516995
-122.7491843306932,37.35806045637772
-122.47786300638525,37.746969744032725
-122.76487401729607,37.82544458522181
-122.89111120911804,37.527539254685166
-122.88490626876745,37.54499706765923
-122.32660085587025,37.41809977984827
-122.78923211846931,37.09936901275813
-122.14269302212688,37.550144018903595
-122.00493990061508,37.068966034955054
-122.33218258067355,37.078691721831596
-122.77775866612795,37.942532085730555
-122.48743978634572,37.90582224045757
-122.46444937211828,37.963948788637765
-122.07888800854036,37.74537465253585
-122.24626506459555,37.15717678694432
-122.14451760573405,37.086230692239845
-122.82060619094172,37.295316422854945
-122.83701731986426,37.04779745351248
-122.10196155857606,37.30612721992751
-122.80322724548041,37.4618540819742
-122.27602933776049,37.05694684252767
-122.54931646496047,37.248116324038875
-122.82547531317213,37.30227527764407
-122.55490590382145,37.95678804560273
-122.16895358778939,37.15177188104762
-122.17218637429744,37.68507100278341
-122.88485036521787,37.972794312504504
-122.41252930071126,37.66138883996009
-122.91246235888579,37.815786727660594
-122.22061213267742,37.064478279023646
-122.48132313513979,37.67684313215289
-122.14090716458706,37.98148594835673
-122.3026916664294,37.73502063942623
-122.16889607903722,37.327808171163205
-122.31595187727719,37.08660558114826
-122.00289235305627,37.608884748914015
-122.56612881445533,37.33483931344113
-122.03746611155714,37.60916023447596
-122.06814918527516,37.359495653070795
-122.24717071133595,37.742938240294855
-122.8724354205669,37.913290028357835
-122.36222658667255,37.901962657314954
-122.78000137043621,37.95432080809967
-122.64805064322505,37.99663516448836
-122.054182755741,37.329491848954945
-122.04073151016684,37.97259783558445
-122.57611451975791,37.89596680088028
-122.71193795280142,37.23787452359604
-122.07396081481822,37.502170306429534
-122.26938223465991,37.95179446269622
-122.55936955732818,37.42906701336314
-122.18553654073344,37.83020074749118
-122.95518470752491,37.02124572265199
-122.93283529170183,37.92172617728812
-122.94947395520673,37.650024138821244
-122.89144144828965,37.18335554775662
-122.76687659008017,37.318894029462484
-122.56979016589582,37.14568605367388
-122.73685909643952,37.28639725163964
-122.3152492162369,37.631275951099305
-122.65749799801213,37.10986855840657
-122.87168643944466,37.36973734518468
-122.53250560879461,37.63686491651518
-122.83097488543144,37.36718704024306
-122.99328497956813,37.17546149262209
-122.79099345276178,37.81606582484061
-122.54747101959707,37.80125259148355
-122.10479148366437,37.29826558131048
-122.10801637625933,37.45031093373974
-122.24538985419426,37.563485092627566
-122.5103677240625,37.07364389579186
-122.27325317258236,37.448060426380756
-122.68144829654281,37.69649674949316
-122.3590746004207,37.623049696518756
-122.48208693591071,37.791077907640705
-122.88765894749984,37.930900275406835
-122.0469802249054,37.22480454102846
-122.4937656153209,37.50910467282336
-122.59995949441621,37.01898306476062
-122.82595673497453,37.93296425830375
-122.3671000292694,37.84183870691183
-122.0254535148398,37.359631439098955
-122.37355917044641,37.25176809428575
-122.30758427478926,37.747659713350544
-122.85022135744437,37.633324913447645
-122.22840456623281,37.947433619777364
-122.26699548874073,37.65067746083203
-122.49458605688028,37.11459518142144
-122.7783883341309,37.36351032076412
-122.75008146497052,37.79953808368238
-122.98442757170872,37.79508153809267
-122.2813634435668,37.632519121215104
-122.42169627228603,37.15106506605207
-122.76876088185669,37.62599890283355
-122.61178968320868,37.36737833567404
-122.84508505615494,37.70472354521724
-122.56039875357996,37.906062500169114
-122.6691639814675,37.28272179656329
-122.04549615741924,37.057060854160085
-122.80127516992798,37.7812769958698
-122.20462308682643,37.8061650181447
-122.65516016334587,37.80602400140729
-122.80894995677934,37.03260290329491
-122.00617947703726,37.270806834817286
-122.22754867466018,37.1216409666497
-122.57606956497426,37.292553793865565
-122.2257433427948,37.270623037617376
-122.79400990227086,37.666369424451844
-122.54424474251081,37.265329945019126
-122.26205837694604,37.67377941107326
-122.20429248376387,37.100157878159685
-122.0507789168982,37.37442546668818
-122.47240192794469,37.682166242469044
-122.84736617062956,37.34282196356435
-122.2184724451711,37.22001087268244
-122.17673466721374,37.7730399053719
-122.02583742148775,37.87694473321917
-122.59049939457708,37.07836252605515
-122.15350259238781,37.672910485385756
-122.46674258525886,37.88645374041171
-122.7086400857382,37.8136786565796
-122.9065013202878,37.78221010789846
-122.4519484643484,37.794345426615735
-122.72560527431438,37.83022544730218
-122.59558100380684,37.50312198820672
-122.23205183730721,37.91445712815665
-122.53226188249322,37.194269689519416
-122.53266444944363,37.811727330163826
-122.48992182986555,37.54281252752665
-122.9710541315217,37.618632227128124
-122.9962680588246,37.06876888409715
-122.71202702846901,37.14022273897494
-122.87875841274102,37.68609812111166
-122.92602165235414,37.845101407027585
-122.41120357042725,37.045726987096444
-122.26342857456416,37.55192767341701
-122.00760300320883,37.217732111569795
-122.52242192974502,37.78931899426576
-122.20530875232846,37.417337316970546
-122.96907435060997,37.32254995214963
-122.93251189762115,37.1633115797661
-122.3060075039216,37.24081975979981
-122.88271680714202,37.185256549201554
-122.17601564565607,37.234464888931356
-122.04856645521222,37.40766916577428
-122.32467442150462,37.09065823497703
-122.34729221464787,37.811976813099264
-122.48731872398257,37.733260775906906
-122.11476170491967,37.636078126001735
-122.29260496892087,37.52899665771645
-122.79656469210906,37.779023031124986
-122.21125070168465,37.07039446019219
-122.75460915242532,37.131542660174134
-122.40341041515038,37.979462719055775
-122.60321408198816,37.36152077892031
-122.02493858584171,37.68072706496252
-122.74814875871965,37.27657168790392
-122.25351405236167,37.53361014056594
-122.40067949216981,37.558021991268525
-122.48227417357656,37.32108370154564
-122.89834854773152,37.71954929673985
-122.09235300024073,37.18398627315039
-122.81457669469127,37.82355890359196
-122.30177404037447,37.349560642132545
-122.16789478456987,37.12449205206472
-122.89782835464638,37.81694940522862
-122.17517582380825,37.02855237457072
-122.55521947030445,37.08673998835823
-122.37626535793422,37.88546704422896
-122.36122256463075,37.80169040064744
-122.52942473057244,37.47955856719045
-122.81460510557238,37.7996563214356
-122.05907054863347,37.8447220745517
-122.866646835169,37.21026916370005
-122.36673945780802,37.53364507104159
-122.11263327747031,37.168747298729414
-122.41919615607063,37.471604117702334
-122.34889301472074,37.45303296946609
-122.06288583876758,37.81689006119966
-122.49631794654594,37.09442469489291
-122.9509961588326,37.24954053809205
-122.71070252623063,37.70593737055121
-122.58555553050822,37.642581274861584
-122.43863272303675,37.8854664661852
-122.3698513345364,37.92389488909017
-122.2833760543572,37.745211669903966
-122.01546595844333,37.51257858747574
-122.52343304995345,37.39810173036445
-122.44486367905927,37.45544753719444
-122.85548086430028,37.62148632862079
-122.25430219660907,37.983353104154446
-122.82971527817413,37.643304606154
-122.17730900545014,37.52878115156215
-122.65271205472871,37.086794900546685
-122.65367968506484,37.04914719723415
-122.7720775802596,37.34420512487292
-122.5716335830143,37.04942727929584
-122.16626687974446,37.40618258829726
-122.98684420972207,37.75527594758141
-122.63829064145851,37.206498181778514
-122.75018431409525,37.71692632662367
-122.4916755189759,37.845528669895806
-122.92945177589083,37.83003107536668
-122.04305441521531,37.988319553301054
-122.77162880835508,37.879014715001254
-122.10080033478097,37.28384595760306
-122.02896151429553,37.49346642939286
-122.8472306877107,37.8984109991609
-122.98879727303687,37.04948817813349
-122.98641721359505,37.21296923992511
-122.91002621481877,37.64126363057191
-122.36139669771518,37.65761403870256
-122.8278544839316,37.84611869595318
-122.74773813767716,37.5345552799465
-122.03027524992581,37.25415657514993
-122.28749792236289,37.39546814149517
-122.81997393803869,37.058045517664915
-122.5416596482919,37.98995827790036
-122.22280517016083,37.21772810073497
-122.51912368143722,37.892924558721454
-122.73288767181837,37.095280372649235
-122.81035225292969,37.604508878919276
-122.73919992540165,37.203456161855705
-122.7290950718039,37.455430338113935
-122.19264913834468,37.37321201022796
-122.78156080903446,37.711930390392666
-122.63678193543613,37.146505357299446
-122.78531792728582,37.6652003206793
-122.24603073800691,37.21970628443588
-122.77066344039389,37.488393659031
-122.31477159862038,37.65279427124803
-122.65368891303251,37.36292364057052
-122.09316935560719,37.083209734869904
-122.72544505231073,37.32258850396097
-122.34127558447005,37.22756212597658
-122.11953323019246,37.01789647998495
-122.66897536128026,37.88549212025033
-122.62027654522393,37.04167585689537
-122.73993496757568,37.68515817011156
-122.75281354266666,37.22802203982357
-122.929786332538,37.31298316609471
-122.0604043848256,37.30518410889923
-122.36942554795316,37.66654674576204
-122.83877141992639,37.90821644051377
-122.60707428871515,37.19887195083487
-122.53854934421112,37.880705039152964
-122.14120540422633,37.8690553966639
-122.53159924035101,37.2032749706921
-122.49542261668292,37.90588111776143
-122.22705211469,37.70104487008498
-122.44448423979013,37.463641184853955
-122.10156559750985,37.582058746112914
-122.69060649177946,37.745383045786205
-122.4420869850237,37.16381575737662
-122.77276448641265,37.69943189091863
-122.71186121817433,37.269341590671836
-122.93401420396056,37.70012674267271
-122.42964232725309,37.3573525047158
-122.14303665022676,37.18636559789815
-122.61486647009701,37.56396576919713
-122.87056259803676,37.51966530574144
-122.99480408445922,37.89554029479369
-122.90549525148094,37.5305625031022
-122.82702272562852,37.868363408269836
-122.4010383189207,37.1617410036357
-122.307312614259,37.178084532860666
-122.99229330850162,37.53275713741549
-122.16427969768287,37.5643969435406
-122.70322002261824,37.11659830718892
-122.92848874950823,37.89309713601449
-122.35404387566534,37.44538563055434
-122.16172965174634,37.03330953650782
-122.654567349263,37.58263584276152
-122.22421725881826,37.54994104948341
-122.22651807725718,37.101494479820865
-122.81500200440304,37.78124543512586
-122.12646197756985,37.980037717260245
-122.81240817428441,37.43126611915347
-122.72763914860775,37.9540373008653
-122.60409080867329,37.93862847302133
-122.84888665497634,37.15689010512451
-122.50265144292067,37.11379018523098
-122.98403173812193,37.2621492474634
-122.68378756407812,37.78331937893854
-122.1395470147135,37.758473875342375
-122.73004642546718,37.86877183369173
-122.07236665814835,37.85091232685002
-122.881543745731,37.44132445183088
-122.73048519000102,37.94604954325076
-122.36190999357046,37.94829754884743
-122.14961632833031,37.22216145021108
-122.22909380781883,37.681042625071996
-122.7070955841945,37.66039244358503
-122.24130753346704,37.73808530691795
-122.81893415087426,37.36722449987697
-122.04433139217201,37.46398445736061
-122.32522574508302,37.49344887754328
-122.80963376331738,37.07220811697935
-122.2816400402814,37.14141713679835
-122.91637851923903,37.63779313014206
-122.17371001945462,37.832297810885926
-122.26312362137658,37.165048105881574
-122.51748606422231,37.9381159822102
-122.15024119582924,37.86908317695989
-122.9017302866067,37.62839109648133
-122.26910616806849,37.935817482945446
-122.87153940730487,37.7246866176099
-122.43624930913685,37.96557429124591
-122.87779698626731,37.28903773993105
-122.73981213660039,37.1694121000716
-122.29228459692607,37.59858246382456
-122.43214797168282,37.96073548184078
-122.15203909733273,37.29095786198367
-122.24311391938821,37.058983312614906
-122.8657455748167,37.20395855061866
-122.64783297084733,37.22338846393804
-122.47078691306989,37.80611430937573
-122.87868623847437,37.27093892785892
-122.15313046130223,37.168411354448736
-122.31213127143774,37.632332759472185
-122.67648887531581,37.9645507616993
-122.75200629025126,37.432882409379836
-122.43934038869283,37.14235334351223
-122.15201554517245,37.402932140828455
-122.03592307541857,37.86195343722149
-122.3337549788807,37.282578672209794
-122.26221911213695,37.92698993056122
-122.96436681481008,37.286217648699086
-122.89862602333388,37.55362897437431
-122.61862196141199,37.43780576301019
-122.95268094913631,37.52148027153158
-122.80164184237744,37.52436144227591
-122.77178268352282,37.862920313327535
-122.18748789800132,37.95619067502544
-122.99013910364982,37.57817284321983
-122.84640731826053,37.70739480696241
-122.06590554994419,37.93108105914101
-122.28660391593971,37.71082772382996
-122.10848816160419,37.97226516687407
-122.99033315955005,37.3806883632475
-122.97129641719869,37.14362867047437
-122.77759254724299,37.496610876527555
-122.41044506377885,37.75810064036668
-122.46068279137178,37.67700499093328
-122.95421544275312,37.9671051280818
-122.5440782010445,37.18056424571756
-122.22216144913327,37.92534686507883
-122.45944908612948,37.97599563050943
-122.35747763447937,37.69042175219067
-122.63782200395649,37.47737769438537
-122.90868377235796,37.123403569305324
-122.92918363936205,37.795314832316556
-122.24901722475364,37.093245127610246
-122.67898671996825,37.61044391032807
-122.94908214855435,37.544707319169895
-122.68534819575054,37.74395252792125
-122.52287577206772,37.34006582376771
-122.69208503577858,37.24025530831385
-122.44099954053773,37.52312174684029
-122.44626411052755,37.143711396894474
-122.20731432606604,37.18004777572116
-122.49117484055539,37.521603021697686
-122.79559325415484,37.775269237431814
-122.41496287849185,37.808613785312254
-122.94836695707102,37.92981477610843
-122.62008601698307,37.47751316288171
-122.29355607287286,37.61894763113414
-122.96363254350442,37.58636569739664
-122.95378882004414,37.404491047771685
-122.72506406555279,37.35003064166788
-122.49349078686315,37.5040230507367
-122.8663600438927,37.09052794626893
-122.47076884562186,37.00825077371148
-122.46151987731965,37.45903114946405
-122.79485654870439,37.29457143393682
-122.52405107198331,37.64714052197659
-122.76448176819638,37.55686932656477
-122.17089832021338,37.558310393009755
-122.02320611039143,37.0396316493906
-122.9676582891588,37.122733989734506
-122.30200875237865,37.7061302799553
-122.48666154580394,37.91078812468855
-122.87856527218996,37.83237450678791
-122.31930591841851,37.128022386399714
-122.85384471784712,37.65128865217356
-122.14920491901675,37.56509082053916
-122.66953415516072,37.86549512902674
-122.01068274182371,37.85633397717286
-122.96648033055456,37.47569892479302
-122.25586716978404,37.51524105427954
-122.0258947568864,37.876942207307415
-122.56707074268115,37.16170786770235
-122.40634444332025,37.080540635831184
-122.25509397919635,37.62570452872778
-122.7738976945354,37.49407949304438
-122.45800265649447,37.18689735187047
-122.56287956746587,37.41224256458237
-122.74085647626657,37.23129845449747
-122.95075672031172,37.64336050424193
-122.8455205964162,37.46027434244387
-122.81786679299128,37.21794724192367
-122.32285635396194,37.77962517524914
-122.15444100995775,37.83402544712346
-122.71131929491118,37.203959975064066
-122.36132743922394,37.34145544003022
-122.21711427967635,37.47912225695258
-122.51348650804825,37.23544588918453
-122.16460117316646,37.38910922378264
-122.92522466657732,37.946656236078105
-122.24222758138568,37.49951961652699
-122.72958993137225,37.4680940139423
-122.39590979455632,37.04052246419963
-122.76939480562368,37.03435913448821
-122.43167417623144,37.519340243451275
-122.78689349336177,37.60864056148887
-122.23097181118041,37.678078798223986
-122.07586832744036,37.683110355104716
-122.43062895479282,37.22699559404521
-122.40923597375121,37.9659163815905
-122.32635137385051,37.81172997203599
-122.82966865216126,37.20872041134353
-122.30425403774815,37.788945184085094
-122.68456734712836,37.46417057041778
-122.03603981377468,37.90396644440718
-122.40999517638544,37.56014387864674
-122.3443870166893,37.726018568822944
-122.56269840405153,37.54018076260473
-122.50609560508322,37.96346201106261
-122.30661946167433,37.874524524726894
-122.28289848640088,37.24518304989716
-122.14275562063742,37.88457338923859
-122.96352809052021,37.19775917774913
-122.8021826473314,37.531624407783255
-122.19437067991791,37.194671744671595
-122.66486707570333,37.03629468877107
-122.04926999364855,37.11477034011386
-122.35904337631541,37.67693879644712
-122.24328029844499,37.03791658835508
-122.0348460772902,37.03397391166584
-122.18712073604313,37.075260002724995
-122.11368605208602,37.45761745671716
-122.52837564783619,37.17947684531157
-122.642052666418,37.94683147403469
-122.72283117109718,37.3348625667812
-122.39348245324226,37.635438251694815
-122.97933743507171,37.71619482062118
-122.58581662170626,37.26775715091497
-122.86472368729656,37.93985283975089
-122.70158087708438,37.20328526597167
-122.79988406053651,37.162946370850456
-122.71203303790833,37.79134497987817
-122.04059005266758,37.3608301959104
-122.31735947738446,37.84769474625498
-122.51361472707114,37.89392529133286
-122.7453443167388,37.465353465407176
-122.57009037352448,37.2888756164417
-122.84034918581361,37.264139302936194
-122.43237042109449,37.297897674541375
-122.07813317931394,37.46358659649539
-122.21610431526756,37.8785810306046
-122.03914277835399,37.18685114997096
-122.4724194293235,37.29841303826951
-122.52122913042406,37.2001023920191
-122.81553647203687,37.95656244534718
-122.66357929910954,37.714103306726244
-122.55509808352785,37.081039213989136
-122.07043815712925,37.68423374155882
-122.79398783691927,37.27098439606491
-122.67604625082538,37.30090356482585
-122.77216976184344,37.74166939714497
-122.21616744927056,37.5873252363856
-122.6542881320185,37.373293090193236
-122.15291957093086,37.312718641523624
-122.37012560621565,37.86431813675362
-122.1083004686247,37.50129133325541
-122.89576407939273,37.79889704719992
-122.08708856197477,37.29519962484513
-122.34519946143116,37.809142026303086
-122.57192951934334,37.91423397840856
-122.53395141909986,37.77161058162302
-122.527786044714,37.71973001987887
-122.76233168503082,37.182925360151664
-122.09383696123635,37.04137241199192
-122.18464975166592,37.882057111494795
-122.90364031035355,37.411081106183914
-122.5736589693803,37.517422476959815
-122.89713092271454,37.28838970687583
-122.77672337084942,37.161475697239624
-122.34325769249969,37.15158260021162
-122.02585078635832,37.08381494650923
-122.21526101084504,37.58194753526495
-122.67138454245519,37.5802595701645
-122.06335955207817,37.925307614401454
-122.17042098849751,37.60198405835303
-122.24847244171886,37.9018553914763
-122.95496961505886,37.25735459054316
-122.53952520933534,37.57967469446317
-122.05864955380842,37.16314968215459
-122.95766726281416,37.797896506850236
-122.78360739139032,37.485736772356994
-122.32396715664538,37.56295559643761
-122.57299531736139,37.77875105300023
-122.91097217558548,37.021997234284264
-122.85987406616485,37.36338303428962
-122.04687204513928,37.337854914278765
-122.12660850053078,37.83222990883897
-122.72342609858546,37.41994277324438
-122.37856519232416,37.01550581085711
-122.57803799405666,37.71109142224058
-122.5377309516396,37.78955115372595
-122.01489162391348,37.27082709610824
-122.71393828775672,37.39666693230337
-122.91119387419444,37.1038134183495
-122.3667952265332,37.56566956695096
-122.7187823945326,37.4930406282729
-122.9548173255987,37.35762114699588
-122.78276299672918,37.17036093959299
-122.73870597426182,37.986389651871484
-122.59213049333482,37.63224865671522
-122.40564767923401,37.51964575194672
-122.65561945742776,37.575778015875734
-122.56978588618189,37.68402461199658
-122.64771347024558,37.22378978097482
-122.34090384398601,37.34494434580999
-122.64275904957012,37.41164848591455
-122.63213784888313,37.237649764799734
-122.79852307923697,37.79925517761598
-122.14500623104739,37.63780320995492
-122.1382112592148,37.09984140855514
-122.0861978653285,37.9824487967351
-122.5133620666473,37.02972953344321
-122.82161532737294,37.57807309127176
-122.99956973259836,37.39955189778287
-122.66726388946168,37.191263174556575
-122.66835761542657,37.34239387919411
-122.4608228704988,37.303183415202945
-122.6894399662358,37.93406377118776
-122.7362549181583,37.88400125375958
-122.28726574009578,37.03771261354204
-122.28366354032207,37.39839029783141
-122.56612208475217,37.350479440299765
-122.24336991522475,37.480485934311815
-122.30625140257783,37.9433337809249
-122.00121358645256,37.32425351125085
-122.29023216506975,37.763000662514145
-122.37819400897293,37.22213768748323
-122.41287889246156,37.30394382512104
-122.24097544792443,37.58678184488948
-122.22844257601183,37.035654662261564
-122.35929668469852,37.19307892985158
-122.79734781288757,37.376570006966936
-122.8578256656343,37.30567145034827
-122.77174045259144,37.02750588535574
-122.49082626804211,37.97677438330017
-122.50878986875946,37.862669286689446
-122.31835385343155,37.32236628633887
-122.1464794489745,37.1756749751175
-122.3358937736139,37.66773829998152
-122.40100472254049,37.494138860280806
-122.83426606489734,37.301194180563655
-122.54180665391706,37.173892438433164
-122.78256937374944,37.00726321527719
-122.56222260443094,37.22761713727538
-122.43595159421523,37.98265464473192
-122.74831953557923,37.092572571319614
-122.52582765901174,37.80729827130994
-122.49884534598753,37.98906800382511
-122.58348264175193,37.329345669233724
-122.52338327938926,37.34100439618223
-122.40026998138937,37.98419539542346
-122.39540955812879,37.254394830475725
-122.5801384984854,37.00751431934714
-122.38471518669793,37.246952128105704
-122.78323692429457,37.45617519768348
-122.85264776856772,37.381285855450734
-122.79622211724622,37.90394009782194
-122.72206178854506,37.709796415696516
-122.7551300911707,37.92461145341058
-122.46220019628592,37.56041551005201
-122.53336953065009,37.44575110342488
-122.93758417638398,37.8133413628742
-122.0015052482165,37.325142095358444
-122.27040574786474,37.74645629383145
-122.22777733468418,37.05137661898233
-122.83113106237033,37.86633199632134
-122.65597181729812,37.96710161214963
-122.64624179385333,37.83997735175627
-122.37415025601625,37.27487507034623
-122.37184408359907,37.672148187416546
-122.77490723043279,37.287155376401614
-122.37141520331994,37.66627365807152
-122.23182610052201,37.45503558039327
-122.36064048722261,37.41729573819607
-122.39980346043585,37.984287430380185
-122.38396462907345,37.936672819338355
-122.55620652280597,37.49378865510209
-122.13437091741619,37.70793117866069
-122.66759651242522,37.99375280507165
-122.95861808613704,37.49555354507268
-122.89256355788184,37.51742441608344
-122.30831219464291,37.10262424162892
-122.48751840839007,37.188599359052176
-122.31807251742714,37.150797774158875
-122.48726204349423,37.020619906732584
-122.03909718653024,37.21197455063623
-122.08526650688985,37.461014266740975
-122.88031682297658,37.07872341850129
-122.99601111057076,37.61043478748297
-122.31406299717588,37.1566792585135
-122.00392833489138,37.68199685016311
-122.96929968500642,37.90055974763611
-122.15258227351885,37.365144734447284
-122.76146473092966,37.26018586861959
-122.12250550766166,37.94376683044061
-122.4860219194675,37.16659216919728
-122.25091139675756,37.936023914076486
-122.30031303734347,37.911212770924415
-122.43737339058544,37.93758046473848
-122.5578957798832,37.11934316936421
-122.47014695669435,37.52728795363075
-122.51633114445768,37.88692120300038
-122.41341889830885,37.80813020003494
-122.00485968033612,37.04836633236174
-122.82955775352328,37.671519810593985
-122.59868944253512,37.975811886395356
-122.74561782599658,37.41312618936552
-122.38547467675895,37.472716251810695
-122.90078767451428,37.497914294083785
-122.27676094308968,37.24265342731229
-122.6665253118055,37.674764818221774
-122.15135067962878,37.799823890687875
-122.19908373959788,37.20023244568939
-122.27220648479559,37.420571185567965
-122.08894491858895,37.011280618474515
-122.43720311335896,37.147462618847904
-122.33308482435825,37.26823682729656
-122.57278013070888,37.48284117305574
-122.36587481116787,37.260931058423445
-122.88374851305448,37.490030761236426
-122.25700478591597,37.1079313417948
-122.20673730383197,37.20924061083923
-122.25373988422764,37.39447635236488
-122.30494761072755,37.95111257845592
-122.92491773805193,37.842083584231865
-122.66572847204776,37.77817013967262
-122.0880946764037,37.4374430261356
-122.73554317624257,37.64705068955293
-122.42621385519324,37.16280512994014
-122.11053771078336,37.52662490685983
-122.65900982372906,37.92221946054704
-122.18054515938093,37.009700866225145
-122.68630047045863,37.72775654420207
